179576.358052	0.000000
162777.693667	0.003713
107592.833880	0.008849
107566.605201	0.394256
103033.927280	0.729361
101334.790020	2.463384
101334.790020	6.080753

153847.785531	0.000000
150108.881233	0.003074
135063.095968	0.007009
134403.265472	0.017904
117824.307812	0.038216
102727.800362	0.169793
102370.661843	0.606425
101577.958516	2.197078
100918.972061	2.421485
100918.972061	2.487512

170197.700154	0.000000
168442.898435	0.004067
154315.518119	0.007124
138508.348583	0.008845
133481.291480	0.046550
94700.886189	0.051182
94700.886189	1.151543

180475.764391	0.000000
166252.965684	0.004274
156037.835996	0.005905
127660.728971	0.011781
110247.371627	0.053734
108601.791955	0.239124
108601.791955	1.578438

176918.310121	0.000000
127852.260905	0.006043
109381.329532	0.034023
107811.931797	0.202711
105832.126723	0.294681
100652.300589	1.384610
100462.406795	1.922913
100462.406795	3.251463

