33176.631335	0.000000
28923.614129	0.001488
27063.245155	0.008402
26793.933583	0.050790
26615.866618	0.073692
26599.078080	0.102200
26209.613419	0.197254
25844.681589	0.329115
25844.681589	2062.325436

25410.389021	0.000000
24654.867562	0.001379
22872.395598	0.002440
22813.826454	0.003507
19438.555846	0.090813
19259.307153	24.155964
19259.307153	2044.441359

28415.887396	0.000000
25702.946016	0.001398
24081.476804	0.002436
23497.253559	0.016555
23028.700987	0.026678
22610.657630	0.059623
22315.994142	0.061688
21691.677230	0.131338
21478.205252	0.420322
20795.481189	2.695665
19423.937013	30.806406
19423.937013	2027.111149

31059.664928	0.000000
24627.528049	0.001527
23946.203199	0.005338
22636.478829	0.006470
22191.219921	0.109308
21678.487529	0.143971
21448.736923	0.299007
21448.736923	2001.335512

26819.695705	0.000000
23659.361952	0.001225
23596.010904	0.003410
23480.210624	0.005538
22391.768471	0.056110
22377.236724	0.101576
21936.677679	0.124107
21709.338840	0.575850
21649.137928	1.364101
21544.314432	1.414060
21515.694982	1.858213
21234.216118	2.046341
20973.068077	5.201369
20939.372846	12.840530
20688.830194	12.991044
20566.617071	17.159145
20239.080254	23.397450
20239.080254	2039.040703

32764.907936	0.000000
28431.497238	0.001394
27085.267097	0.006504
26231.395006	0.219927
25990.889407	0.310412
25990.889407	1954.334501

28555.791413	0.000000
25608.598244	0.001421
25259.281749	0.002514
23284.150821	0.004781
23283.875903	0.005807
22505.375099	0.007971
22101.499510	0.091250
21943.885132	0.179567
21943.885132	2020.897685

33740.224816	0.000000
30316.107500	0.001640
22891.753759	0.002797
21772.974830	0.292044
21128.284918	15.754143
21128.284918	1985.737727

28101.972473	0.000000
25238.517664	0.001493
24407.000731	0.007337
24213.133766	0.010882
23414.957068	0.026065
23412.694036	0.029302
22778.171535	0.037411
22639.100331	0.222021
22532.793825	0.293005
22373.169639	0.361258
22216.631395	0.407369
22070.573951	0.496156
21023.774860	0.563148
20629.666806	7.742653
20135.716610	12.220967
20135.716610	2030.493907

27055.960815	0.000000
25367.449239	0.001395
24789.959837	0.003588
24768.370147	0.004646
22519.524264	0.005660
21952.977706	0.017703
21603.634038	0.087882
20897.015710	0.369112
20897.015710	2046.006711

28283.214110	0.000000
24789.824628	0.001483
23706.967735	0.003957
23660.020158	0.006547
22850.337768	0.022154
21060.225859	0.035734
21007.466035	0.098696
20994.714701	0.179751
20871.464196	0.510574
20495.463141	0.717440
20495.463141	2001.852399

26501.045284	0.000000
23720.083132	0.001374
23138.677631	0.002413
23010.890209	0.005834
22754.165615	0.009141
21421.351671	0.011273
21219.234902	0.018185
20291.046676	0.025606
19163.283349	0.240815
19163.283349	2034.576827

