33176.631335	0.000000
23966.869539	41.730040
23206.112402	326.352357
23206.112402	1529.634947

25410.389021	0.000000
17569.291912	21.791570
17040.780769	48.852008
17040.780769	1504.218505

28415.887396	0.000000
19895.345219	21.906685
19059.425299	66.102468
17786.327037	1422.783882
17786.327037	1506.060350

31059.664928	0.000000
20940.381197	37.398678
20814.115343	74.914970
20517.729726	107.880496
20282.900831	137.988324
17885.974665	458.614259
16945.007423	1021.292523
16945.007423	1517.979127

26819.695705	0.000000
21644.358929	14.871874
19864.419517	35.032538
19411.499170	55.339566
18336.826165	113.936880
17824.192408	512.396238
17824.192408	1516.497785

32764.907936	0.000000
24090.894107	27.525430
23059.763994	118.364821
23059.763994	1502.113996

28555.791413	0.000000
19477.318656	24.780778
19126.292549	106.458618
18053.664051	296.135684
18053.664051	1516.203193

33740.224816	0.000000
25623.435952	34.637536
20768.644769	77.556057
20627.533412	203.808997
19316.018269	743.637784
19316.018269	1553.284118

28101.972473	0.000000
19625.717959	28.766698
19350.769723	109.037558
18949.095504	432.572536
17702.917132	600.096342
17702.917132	1521.888237

27055.960815	0.000000
18546.994173	17.352946
18014.852416	113.357013
17605.154480	936.189375
17605.154480	1527.671029

28283.214110	0.000000
22045.129976	37.749130
19295.971953	120.894199
19020.624589	386.100200
18799.563588	601.310187
17462.460190	734.726073
17462.460190	1520.310228

26501.045284	0.000000
18014.246964	19.626046
17606.027342	206.978375
17016.577835	339.436690
17012.752244	411.219171
14902.076404	601.882347
14902.076404	1528.129288

30214.380872	0.000000
20857.604567	25.678243
20335.639243	210.384839
20189.292556	516.656897
20189.292556	1524.360898

27262.888155	0.000000
19982.043929	27.373615
18730.456379	135.428801
18644.565675	172.759181
17751.292861	732.280953
17751.292861	1513.401071

30527.497913	0.000000
22802.162962	45.274147
21554.846873	73.378770
19326.462655	144.438443
18719.706520	458.262134
18580.796015	1469.757731
18580.796015	1500.942685

29758.748039	0.000000
22989.719225	28.549989
22249.103077	52.030024
21994.877775	77.385287
19508.261095	98.108074
18568.203153	690.398924
18568.203153	1528.016597

30936.055841	0.000000
22063.751662	20.468942
20970.045079	334.844082
20929.135584	824.414478
20929.135584	1513.555690

30766.198178	0.000000
22578.865336	19.500614
21336.805255	38.390179
20480.138753	92.698513
19568.085957	150.835185
19514.500440	267.819429
19209.879226	334.666240
17760.586382	458.797741
17760.586382	1509.357149

27291.852282	0.000000
18955.744699	21.619664
18367.259947	64.505808
17813.478487	148.584791
16768.841479	351.952978
16768.841479	1506.113887

30118.037736	0.000000
23839.194058	47.137730
20437.990004	86.498344
19194.392620	321.475256
19194.392620	1506.814986

27565.639434	0.000000
19211.014636	37.845832
17525.730769	63.973055
17284.331258	379.959889
15782.912272	409.995065
15782.912272	1514.145165

23386.254313	0.000000
16860.844044	31.741126
16439.619385	707.538431
16439.619385	1527.089277

32500.617373	0.000000
26834.917042	75.268231
25155.798942	159.849126
22882.681021	254.047523
22345.026821	330.559301
21489.715521	1359.242402
21489.715521	1532.013046

27798.613754	0.000000
18230.551095	25.750591
17327.897651	484.761690
16812.985567	1286.642649
16812.985567	1524.868734

26304.265625	0.000000
20356.250342	22.968662
20045.236837	46.860171
19594.973573	72.616690
19340.882892	230.761791
18757.794405	315.785747
18478.353473	349.904295
18423.687628	534.966395
18305.207546	789.104207
17862.129200	813.055742
17699.053976	832.763312
17699.053976	1503.019196

26610.126535	0.000000
20761.946247	22.719133
19476.512943	324.530529
19424.935759	740.246056
19268.266095	1068.442944
18154.135191	1411.509465
18154.135191	1515.489229

26462.273052	0.000000
18821.820566	22.567585
17932.973971	286.477974
16939.226900	596.238331
16939.226900	1524.261063

31488.652093	0.000000
23271.732121	31.549917
18966.270392	55.312657
17679.807587	199.420958
17531.697134	356.507814
16975.811296	851.435619
16222.740065	1198.627731
16222.740065	1519.997022

30849.126229	0.000000
20782.679745	26.830843
18988.443761	106.238866
18884.192096	339.486011
17814.119739	426.022169
17814.119739	1520.123915

