140830.931233	0.000000
131646.700124	1.399387
131646.700124	3.537370

207480.428908	0.000000
207480.428908	0.004926

203629.246632	0.000000
203629.246632	0.004160

236806.392491	0.000000
236806.392491	0.003765

251157.880733	0.000000
239120.719363	0.009261
150266.462324	0.012579
144012.704823	0.479360
133302.927614	2.179309
133302.927614	2.902287

249150.299987	0.000000
182056.204351	0.009216
180478.995539	0.024321
160074.535136	0.046217
159171.178634	0.198331
153867.071304	0.417922
107844.097017	1.706781
107844.097017	41.412441

251210.348975	0.000000
191811.446398	0.008446
187931.605791	0.041287
185595.926064	0.044756
181765.794248	0.065578
143398.462319	0.071635
137445.644884	0.696033
137301.600461	2.689479
137301.600461	2.975337

192346.650817	0.000000
183003.314000	0.090482
171633.658815	0.176476
136762.224877	0.259471
136762.224877	3.304219

83831.808879	0.000000
76511.781786	0.009503
71921.240356	0.013858
69933.647342	0.020306
68216.612783	0.197949
67660.604040	0.422386
67629.083920	0.863360
66846.387391	0.917051
66148.895327	1.007040
65824.404820	1.581333
62782.648460	2.132238
62782.648460	3.311872

80891.413178	0.000000
1301593.797244	0.016218
1252390.367060	0.024899
1249753.904985	0.050073
1239176.279391	0.095794
1135504.588324	0.099040
1102926.723493	0.386955
1064274.643614	0.618039
1035653.959843	0.719843
983977.839941	1.147519
59038.670396	3.147563

82995.398490	0.000000
1339878.400599	0.010994
1323899.854513	0.019724
1249646.596395	0.033496
1210063.887959	0.046309
1188752.700080	0.122469
1154669.442559	0.212971
1071516.160503	0.248801
1007937.537969	3.012657
60476.252278	3.354519

