192926.015510	0.000000
189663.437634	0.015726
183365.380605	0.025148
177792.888585	0.056643
161830.614552	0.073714
158344.534481	0.108878
150405.262870	0.125394
138433.941974	0.126413
137188.601380	0.336136
113456.779436	0.466367
113456.779436	0.966691
113456.779436	1.218470

81973.388314	0.000000
1331553.555333	0.010626
1285579.306821	0.019605
1219019.317539	0.039999
1160121.317158	0.062865
1125787.779698	0.183597
1102740.600824	0.276027
1094925.471258	0.565339
1089263.900742	0.662835
1044849.311422	0.806179
1014235.678723	1.639908
60854.140723	2.799481

78876.166683	0.000000
1247639.830381	0.005181
1246652.683863	0.053845
1165938.037417	0.061363
1140061.296500	0.078568
1131613.398069	0.230432
1106392.628561	0.422589
1075306.996143	0.583123
1048590.851582	0.706958
62915.451095	2.235317

