107351.132066	0.000000
1652059.280906	0.000896
1462402.578908	0.003342
1441897.698764	0.019352
1390845.780422	0.026676
1320122.846765	0.059145
1303524.910606	0.212946
78211.494636	0.241312

103166.249210	0.000000
1700871.977645	0.001082
1526386.021695	0.001349
1415675.748588	0.001833
1395598.729322	0.004352
1362915.602814	0.053703
1329930.020125	0.058892
1204781.020691	0.078891
72286.861241	0.281414

92171.967338	0.000000
1519315.727333	0.001489
1367052.622170	0.002389
1237143.644163	0.009567
74228.618650	0.291290

79974.849698	0.000000
1219730.410208	0.001396
1180673.822307	0.002845
1102034.952132	0.006987
1034576.431931	0.343405
62074.585916	0.402186

73478.514898	0.000000
1210171.593149	0.053969
1142895.403967	0.156620
1078342.109626	0.800110
64700.526578	1.828088

89227.514013	0.000000
1175058.926171	0.005973
1123063.838461	1.382212
67383.830308	3.212266

90793.681104	0.000000
1463421.384329	0.014415
1308997.702513	0.016704
1308522.293771	0.018741
1264213.592214	0.172901
1261327.137954	0.364856
1239331.330209	0.620386
1179539.663468	1.582675
70772.379808	3.181032

