1177135.597572	0.000000
1156090.997755	1.032720
1106702.370937	2.154464
1099769.145325	4.491458
1084249.003637	6.857087
1036692.145518	15.960793
1006682.895020	18.158783
999874.802749	72.578568
999874.802749	103.665730

1164605.166806	0.000000
1113824.866496	1.192628
1055813.619062	4.172373
1041466.322015	7.503285
971036.678324	7.996205
949403.876750	11.357183
949403.876750	75.701354

1099161.042545	0.000000
1053334.943296	0.693266
968631.645200	1.117725
960527.827372	17.404181
960527.827372	68.951050

1241802.960460	0.000000
1033130.535352	0.592678
1004274.212256	8.199092
973560.192360	10.480083
962918.801354	43.464431
961591.447570	54.586021
961591.447570	62.934945

1151884.512794	0.000000
1045216.165874	0.875379
1043527.442890	1.289921
1024622.247318	3.200124
1000852.462902	4.042301
980801.628068	7.546551
953486.389982	15.493774
944200.365105	51.017760
944200.365105	64.823322

991417.837950	0.000000
945582.572119	14.597624
902346.071425	37.155250
902346.071425	64.667863

1067694.454307	0.000000
1050408.738252	0.998329
1048496.988728	2.645531
1038259.514521	2.945413
1009352.207595	4.199041
1007287.525308	4.471951
915604.281364	6.417880
915604.281364	74.829901

1136545.559653	0.000000
1110294.669381	2.491251
1056461.812710	2.932220
1031415.037775	4.207327
989046.034617	51.189274
989046.034617	74.619130

1112833.591132	0.000000
1087303.365560	3.863330
1059144.045862	4.562471
981427.455674	5.898811
981427.455674	83.655871

1257239.366804	0.000000
1171082.805184	0.718937
1106308.230976	0.978724
1005710.327935	9.475073
1005710.327935	56.478749

1015546.506808	0.000000
964653.110540	0.883626
913563.910859	10.533325
886778.130640	11.047390
839919.337697	20.878318
839919.337697	62.191160

993844.335295	0.000000
970542.977299	6.749255
968820.894350	42.963601
968820.894350	50.278608

1258525.147070	0.000000
1119758.859893	1.227236
1072649.389875	1.597169
1065819.049635	2.815362
1056865.255071	14.687676
1019288.202219	15.100254
1018724.038974	38.265169
999945.614446	57.534862
999945.614446	65.721319

1054521.568390	0.000000
929990.145926	0.660797
914448.037959	12.146978
906569.315524	27.383119
906569.315524	64.310636

1172359.383765	0.000000
1161272.207843	0.772101
1095698.178542	1.110850
1090081.997067	1.398149
1089062.410687	2.274076
1076638.126284	2.897279
1057893.432484	3.820754
1057027.918042	5.505504
1046798.363422	10.744858
1046153.413240	23.243827
1032848.618412	24.332243
1032848.618412	55.771953

1100413.832951	0.000000
873189.556182	0.493175
866926.128897	33.052875
858678.742686	53.598806
858678.742686	54.434560

1096978.754430	0.000000
1062257.145641	0.876049
1026130.056720	4.804341
988815.699621	9.602862
973370.798890	27.056474
937823.877017	30.809765
933600.909820	36.277930
933600.909820	81.199333

1088519.523398	0.000000
1086643.717305	6.107973
1055890.426086	7.149958
1048693.448806	16.097285
1029670.412792	19.882871
1028642.453336	44.488701
1028642.453336	53.493277

1068854.868370	0.000000
1064596.842472	3.541732
1045882.238642	7.782367
987102.027776	9.777255
987102.027776	54.520413

1336877.530434	0.000000
1154312.846780	1.277903
1147953.547821	1.543482
1128112.142357	6.953497
1098415.907399	34.648121
1098415.907399	65.572781

1315987.111657	0.000000
1159719.740376	0.835751
1091034.225772	2.845542
1088466.178996	4.311267
1084621.328186	6.343928
1075026.112074	13.510390
1041999.983057	31.522134
1041999.983057	60.228554

1035380.729316	0.000000
961720.456164	2.845452
897840.263105	6.005356
897840.263105	68.018726

1043174.479250	0.000000
938520.738361	0.482683
877608.524851	8.986781
877608.524851	50.040372

1085961.185069	0.000000
1056922.093319	4.330315
1010508.864931	12.399131
1010508.864931	50.579391

1164889.084656	0.000000
1144582.515747	1.223242
1086694.102830	2.528681
1069914.437558	4.509436
1063104.920089	18.178431
1027198.501386	39.384487
1007359.284073	44.083110
1007359.284073	63.020011

1147722.524406	0.000000
1142999.522786	1.101507
1074672.345571	2.280094
1064215.552334	2.653275
921444.376887	3.691858
921444.376887	68.793633

1171549.495214	0.000000
1143770.111463	2.470952
1062596.704481	3.367679
1058041.676684	10.509054
1048383.223862	17.942786
1048383.223862	64.028597

1268874.481693	0.000000
1265118.605787	0.927347
1178077.347516	1.166540
1089374.674408	4.826271
1058438.384463	15.363238
1046290.400922	31.701011
1029308.507988	33.735940
1029308.507988	81.666508

1190204.609328	0.000000
1118320.938469	1.146263
1098816.584418	1.561815
1089515.215609	8.237287
1061815.734105	10.134499
1000575.729926	30.864977
969765.095918	42.042208
969765.095918	97.713535

1309512.034466	0.000000
1132795.168588	0.681872
1084827.033257	11.120505
1072986.416665	23.654450
1066551.134044	29.666957
1030038.329115	64.669477
1030038.329115	93.094806

1118769.989659	0.000000
1082662.311789	0.835613
1020281.823743	3.340988
994674.036795	6.930231
969222.906260	7.784223
969222.906260	79.319738

1277320.259533	0.000000
1186078.516865	0.794704
1140135.752685	2.078832
1083792.987766	3.490396
1064591.732331	17.064384
1038393.629719	45.585322
1038393.629719	85.258661

1052702.530081	0.000000
1005015.207340	1.365508
993969.317946	12.707672
971410.543563	48.900314
971410.543563	73.006584

1184698.331059	0.000000
1164922.355367	1.577991
1124886.881717	2.231431
1092457.704363	8.005942
1046430.587079	18.433459
1039993.748376	28.359482
1029800.153984	29.910399
1025800.742419	32.130966
1000220.600786	48.126713
1000220.600786	91.139426

1265679.879774	0.000000
1262664.854038	1.080560
1230111.997775	1.528458
1167837.769951	2.099848
1131091.632736	7.321168
1091540.499932	9.502618
1087068.066583	18.078923
1050908.629263	23.407908
1050908.629263	84.336553

1114458.731214	0.000000
1048426.285216	2.125251
1034760.161081	4.667023
1026502.073662	12.190783
980319.890306	12.395595
973359.838001	21.799281
926760.604863	30.876704
926760.604863	82.121586

